Company_Name,Month,Revenue,COGS,Operating_Expenses,Accounts_Receivable,Accounts_Payable,Taxes_Paid,CapEx,Asset_Sale_Proceeds,Investments_Bought,Investments_Sold,Debt_Raised,Debt_Repaid,Interest_Paid,Equity_Issued,Dividends_Paid,Net_Cash_Flow
HCL Technologies,2023-07-01,185229186.6983763,111240120.54947913,32380299.40550617,,12180492.055376593,10402191.68584775,2521710,463566,2737295,3411948,2990278.0,3922734,562498,128798,2778443.0,32813362.057543248
HCL Technologies,2023-08-01,176834030.46011665,99741574.01591276,19494415.579463664,20206725.926246304,14591414.864092669,14399510.21618506,1865156,920374,914374,397974,5092078.0,4521586,1098826,904289,1950078.0,46829426.648555174
HCL Technologies,2023-09-01,286741150.03916025,161419765.41734743,37460104.55840455,34219437.39895891,15619530.700556729,21965320.015852068,2961549,1210822,2444024,1133058,6229072.0,5268840,927751,1669206,4154341.0,69063339.0475562
HCL Technologies,2023-10-01,392339568.65505147,191621389.99429494,60844660.81905417,44232955.84509745,,34968379.460425586,16636304,1676702,3598285,4257063,15060013.0,3986026,2486441,3104913,5575523.0,105664327.38127676
HCL Technologies,2023-11-01,394620490.26985836,197616622.36189485,49748179.3106345,57476819.55214917,50388340.45624083,36813922.149332255,12163562,438804,2899517,5141842,13895579.0,11291907,1603820,1266828,4799438.0,114854912.44799677
HCL Technologies,2023-12-01,255994135.89034453,111823818.17009209,39425847.300507545,28446241.22374547,38340281.20169097,26186117.604936227,9232343,1581165,3143092,2378232,10106699.0,2487274,1175806,2146000,4458490.0,80249013.81480868
UPL Ltd,2021-01-01,319952970.4000757,164121761.39647314,60904301.66290171,25063104.453583334,46936737.01710655,23731726.83517521,9978635,194042,1891828,5026147,4682428.0,2570726,229014,2304222,1609343.0,69227334.50552562
UPL Ltd,2021-02-01,509534224.4424178,255828593.61139992,51055903.246081814,53740867.1731823,37601356.8818799,50662431.89623402,19790270,1668416,4454585,3205467,19369440.0,9192345,77474,3424190,52810.0,151985763.68870205
UPL Ltd,2021-03-01,386994095.19817173,161315042.06152493,52757238.499168225,56367599.95464672,57410034.328098506,43230453.65936965,16118127,1475172,859254,3483476,5973581.0,5639113,742068,3679942,7646684.0,123646208.97810894
UPL Ltd,2021-04-01,153420218.5408229,70372983.42626992,17824522.014725775,19187503.597761597,11426692.804442829,16305678.2749568,5147378,1456317,2742883,2584529,1896499.0,267709,1391203,226685,1120629.0,46964118.8248704
UPL Ltd,2021-05-01,476161284.0062871,296742840.91460305,62346980.86909155,50561013.32037166,67215094.357183,29267865.555648126,21019049,4065732,8637161,2740421,19659010.0,1075497,16683,3223680,8406898.0,84612549.66694438
UPL Ltd,2021-06-01,185461802.9897122,106831567.78208026,30780463.605196673,9599549.727767669,13758848.029698525,11962442.900608819,7366522,1561201,3624290,1638928,1615957.0,2574212,1202492,1726296,87941.0,29712602.701826453
UPL Ltd,2021-07-01,262394346.18611756,179944941.2807796,50294895.56530746,15258614.196452199,34894977.14661789,8038627.335007625,11019873,822343,2799092,2162417,1115494.0,6182164,420722,490600,5041246.0,14397171.005022876
UPL Ltd,2021-08-01,211774742.01165754,122500588.45805176,37637211.13191111,26183612.881369565,31084025.389972143,12909235.605423668,8997596,2085459,2777735,2255608,9500177.0,6126993,1802364,370177,3757033.0,40793619.81627101
UPL Ltd,2021-09-01,122892508.44300818,72332254.232266,21264946.795128107,10696098.855034443,8764943.776981033,7323826.853903521,4888182,484737,1092491,267204,1228742.0,2226623,974403,1103997,1094186.0,17971490.561710563
UPL Ltd,2021-10-01,292580841.75075734,200760722.7793627,37408295.493225604,27616635.02362127,40920701.99601691,13602955.869542256,9541501,1754230,3650652,3698573,10471944.0,2994713,345961,264336,5735491.0,43541461.60862677
UPL Ltd,2021-11-01,313011998.2964258,128976701.63213147,43743919.80406535,45318034.194122955,23464947.35573773,35072844.215057254,3688454,2038154,3339191,5510188,2392918.0,5016716,969242,1954536,5851856.0,108132147.64517176
UPL Ltd,2021-12-01,344116684.04156053,213137442.28372812,57644686.34949264,,37704443.01022178,18333638.852084942,6829485,2183050,762717,1966116,9006819.0,5615827,786228,1125515,4668093.0,60564699.55625483
UPL Ltd,2022-01-01,257475598.5888181,116803807.45611538,39954469.60682643,23243675.537497718,17766789.934249822,25179330.38146907,3689438,1730124,2139151,1055185,2811281.0,6994213,503793,2408618,4985887.0,75305992.14440721
UPL Ltd,2022-02-01,203584769.5029177,102820174.23351723,35307903.37231948,29326136.390266426,12074531.215648295,16364172.974270249,8119504,829017,1869646,2642085,8144872.0,12521,873846,914864,3531392.0,50719342.92281075
UPL Ltd,2022-03-01,404796591.98413604,205178465.80229908,60356729.110771306,57556668.73531138,39691574.604415104,34815349.267766416,13763381,555289,5741218,5658680,1441742.0,11276478,3281539,2127310,7178281.0,92597159.80329925
UPL Ltd,2022-04-01,189296118.69188985,106559492.38746674,29641685.311822277,11467024.932666197,17717154.147034038,13273735.248150207,4615502,262962,1057010,383638,8051545.0,1351414,118792,1094061,2764581.0,42846838.74445062
UPL Ltd,2022-05-01,237169486.02387336,134384417.6985378,23818343.352489136,,21242594.74363276,19741681.243211605,2880600,993734,4562894,1083109,4012933.0,4593298,1009601,2233090,1923381.0,57871325.729634814
UPL Ltd,2022-06-01,170631455.25706586,97994475.87853396,25603926.878002234,25097283.257646095,10743816.413899561,11758263.125132417,8010038,141916,716123,889109,7108384.0,2792025,707121,805897,1481294.0,34688037.37539725
UPL Ltd,2022-07-01,370571661.23446846,167160679.76093856,37873020.97911628,26380497.75344277,38405010.248837724,41384490.1236034,8396743,1182624,6429954,7231847,10265003.0,6732142,137558,694618,5617442.0,128006247.37081021
UPL Ltd,2022-08-01,224793471.20818788,108863959.58024755,34235021.84730373,19109696.094305363,18458669.523526732,20423622.44515915,6006434,886907,3452163,4189036,,1083404,288967,1971441,3445924.0,54041359.33547744
UPL Ltd,2022-09-01,144417863.65373564,94478556.00275092,20085644.469914157,,18432205.786168035,7463415.795267641,4938750,1060986,1209378,2493033,6200283.0,3375811,679532,526972,2563398.0,25996421.38580292
UPL Ltd,2022-10-01,166128586.69423392,67054382.85166158,21399969.345443543,8459637.662427055,12128593.27281132,19418558.6242822,8241135,1575919,1383057,2000506,3273343.0,3247983,1285251,89376,534221.0,55481251.8728466
UPL Ltd,2022-11-01,156669051.43720818,62765412.10472281,30261125.514764074,16526930.128181549,22355744.009524327,15910628.454430323,2793390,1135510,32691,2314404,5821865.0,215932,113655,807977,280348.0,54177583.363290966
UPL Ltd,2022-12-01,166184882.94244307,113653024.42695399,32787746.35979838,,8436556.173864678,4936028.038922677,5317020,86842,600657,611821,5276401.0,1275132,400704,1350694,2483196.0,14865471.11676803
UPL Ltd,2023-01-01,255192200.33150977,136370272.37662613,26757564.468754638,17564377.668004684,14458474.187821662,23016090.87153225,7877011,1130875,1617797,4334946,3807974.0,3082150,1484879,2187329,3999879.0,68827259.61459675
UPL Ltd,2023-02-01,400542281.5089054,212873316.17396075,68942175.30372036,46268100.00518092,26641673.24092446,29681697.507806078,16295584,2483161,3065293,3167857,17856637.0,8468057,2869820,3081156,1762108.0,93191870.52341823
UPL Ltd,2023-03-01,417806740.7780788,184413754.9324796,51072118.42490003,45003419.47352586,31961412.349029854,45580216.855174795,9297462,396743,2785579,4245842,5705595.0,6000715,544531,2745233,4095925.0,135005789.5655244
UPL Ltd,2023-04-01,288135265.0278476,200100007.05413586,46816215.616365746,28833857.053180434,25462955.64374536,10304760.589336496,4221615,822362,5152882,2288897,4223348.0,5146713,2544372,1556510,,28874391.768009488
UPL Ltd,2023-05-01,360431610.674981,233785826.4837543,57520057.20948376,51514648.85765529,34070847.46190716,17281431.745435733,15681126,1046285,5927785,3387858,13546204.0,9989873,1670628,582899,1322922.0,48215731.236307204
UPL Ltd,2023-06-01,146324281.24498937,101145114.92588262,25116960.529808823,17306082.62453455,15495786.30649367,5015551.44732448,5510875,946358,1748841,79870,6375822.0,2220988,506634,92814,1395005.0,15188988.341973439
UPL Ltd,2023-07-01,446732242.08982253,218432640.72952944,53500536.48509635,28102748.894218255,32756983.01962397,43699766.21879919,11776920,2685000,6905354,5422816,22236477.0,5734630,3136391,3829298,,142761317.65639758
UPL Ltd,2023-08-01,304842955.58763987,143557006.7030219,44394154.12227904,20866130.753870443,26558983.243629433,29222948.690584727,14696375,700323,2561595,5246412,114527.0,1394183,2880390,2569386,1271865.0,76472138.07175419
UPL Ltd,2023-09-01,332541451.66645324,201594808.48854163,48236934.88754675,34055236.44476102,35304706.72480692,20677427.072591215,8697843,1227017,5389598,338325,6043940.0,6153246,785578,2447564,,55554122.217773646
UPL Ltd,2023-10-01,303726521.41407114,192054958.34576088,31040325.246177867,31178099.990485292,16834600.41724078,20157809.4555331,3429500,811662,1128413,3249125,14932967.0,9109788,1349054,2140677,4320985.0,74909269.36659929
UPL Ltd,2023-11-01,103501115.38843997,53999240.43466577,10762807.97708516,8945856.0687117,13968790.554516332,9684766.74417226,2089307,845547,902275,51940,4068385.0,596050,199584,169091,495019.0,31028590.23251678
UPL Ltd,2023-12-01,492745621.79913956,201894561.7412925,97332100.81303762,,43506846.99148824,48379739.81120235,9788228,2699053,9375823,625451,16059282.0,8336688,228861,542039,8237625.0,145358954.43360704
Divi’s Labs,2021-01-01,140945484.40352085,96686194.56203277,22729732.06586246,18335411.601931978,12786473.564638311,5382389.443906405,7036270,1365244,1675621,609337,6860718.0,2274702,840200,498909,2772296.0,16270576.331719216
Divi’s Labs,2021-02-01,247224775.18905395,126212997.18556081,29934394.03362029,14816826.988318335,,22769345.992468216,4512943,722779,3772142,2105490,12211703.0,264621,734031,2401719,992542.0,75062924.97740465
Divi’s Labs,2021-03-01,455593899.6292069,206984830.88494325,71606563.40843542,38436570.22641834,41984315.69534832,44250626.33395706,12540749,3720398,5528950,6404573,2376238.0,1988527,4408366,1003462,5324172.0,127183389.00187118
Divi’s Labs,2021-04-01,150272220.62963715,78778790.53196214,19247076.86833607,16896515.265321128,12938426.971330017,13061588.307334736,5045560,3846,63571,1849489,6416364.0,4376552,1033549,129447,1817236.0,42345332.92200421
Divi’s Labs,2021-05-01,192106595.97768143,133648521.72730167,38045974.31853426,28742043.543806158,,5103024.982961373,5865330,573933,392435,3438018,7262497.0,5549318,862028,398649,,20325757.948884122
Divi’s Labs,2021-06-01,328209850.3229656,220108008.55582234,55413415.09133985,48280625.09866763,33145179.39134206,13172106.668950858,11836953,588160,986831,4377821,9489182.0,3913799,2280687,59895,5186973.0,41147699.006852575
Divi’s Labs,2021-07-01,262553124.3030041,183569404.83415687,27057201.608861197,15523253.779494552,15150016.193850774,12981629.464996506,3718417,1285472,1315707,2798029,8945352.0,1691627,2552605,1133974,641471.0,46939617.39498952
Divi’s Labs,2021-08-01,115540899.93280135,46733831.86597558,20663869.045347657,15173803.985693432,8333145.485521004,12035799.75536953,4804498,127162,343600,2009343,1725874.0,2676330,537607,510699,369841.0,34821680.26610859
Divi’s Labs,2021-09-01,488786508.21280175,317521162.1867734,49111266.27910155,61058649.43188747,26957338.105012454,30538519.936731696,12154474,936402,9094051,2645295,,12832328,4072839,629382,,57672946.81019509
Divi’s Labs,2021-10-01,199304801.002038,101955325.78426294,34361670.8157242,19930151.877181683,21336988.214184266,15746951.100512715,2058171,1561536,993328,877346,8526941.0,1328784,992839,1248706,,55155177.30153815
Divi’s Labs,2021-11-01,130353395.9192935,57908346.61129006,14063248.62623875,18208795.98111332,,14595450.17044117,6333952,915838,2508369,1855108,1431483.0,3556404,1269171,585933,1118127.0,39146458.51132351
Divi’s Labs,2021-12-01,290022970.96944433,202605703.24850088,56530640.03423138,31858620.415432747,18502686.347214874,7721656.921678018,6265504,1699337,2062904,155846,9096352.0,4281724,275196,1000015,4848763.0,25788097.765034053
Divi’s Labs,2022-01-01,320593122.4663598,205436510.83702928,60703731.89989245,31837322.53681116,,13613219.932359517,12505505,1044601,2491200,4859849,9571748.0,3342624,2268808,1076,3783884.0,41319152.79707855
Divi’s Labs,2022-02-01,503643550.2306952,277464825.63063395,93322609.1945958,,69984047.11090106,33214028.85136636,6555781,2159065,2024108,3683364,18658902.0,6960768,3784385,2097470,7679530.0,115563528.55409908
Divi’s Labs,2022-03-01,319863168.4523036,203050683.6862975,41538340.65227959,36508552.267919265,37495678.231013075,18818536.028431624,11474010,2178271,283635,1177377,13614564.0,5887898,271055,3054910,4949073.0,61668175.08529487
Divi’s Labs,2022-04-01,168680869.62799516,75310830.73872213,27200124.812038828,25289413.456537057,19441060.01629128,16542478.519308552,7344978,650489,2971275,2737998,8228389.0,763001,96320,818833,2501933.0,50928058.55792566
Divi’s Labs,2022-05-01,341816335.61554664,239199599.76313233,54340349.527051955,40373775.68013734,40416574.14888093,12069096.581340589,9868310,820916,2255888,6429308,6320060.0,2639202,381416,3300565,4389102.0,37653375.744021766
Divi’s Labs,2022-06-01,171374702.9549761,116114320.83870372,26595296.41023673,22115774.421772487,12241436.624626908,7166271.426508915,2962672,1634833,2388348,1359934,2262543.0,2562210,1248189,1117434,2047624.0,21405104.279526744
Divi’s Labs,2022-07-01,413011812.99326414,165245981.09827474,46019660.80932178,36146595.28750391,22853174.086489245,50436542.7714169,7207356,885641,5702161,3579723,16749066.0,3818044,2441859,1423932,,159614541.3142507
Divi’s Labs,2022-08-01,415960745.75372785,210229765.59011385,46531691.94070842,26906718.19445085,28524884.842690777,39799822.055726394,4508239,2143794,5776353,1637230,4607363.0,7329178,814454,3076265,4379637.0,117503261.16717918
Divi’s Labs,2022-09-01,459117023.30516624,275351595.65418917,58419455.07775726,33717031.72633488,27727810.78214098,31336493.14330495,20330666,4420297,686423,7771508,12041650.0,4597669,2451501,4035463,2349110.0,97225845.42991486
Divi’s Labs,2022-10-01,481288282.4388025,301100351.1403413,55624881.682269245,31968163.382773742,27476050.45600813,31140762.40404799,15279930,161711,5828042,7710635,21445175.0,9607839,880111,3143828,4264704.0,101631836.21214396
Divi’s Labs,2022-11-01,312426531.5285632,178343251.08425406,60823362.77813841,24968037.502046745,25162557.0195357,18314979.416542687,6177581,1650177,2463545,4665604,505193.0,2461627,2338984,193171,102599.0,53124786.24962806
Divi’s Labs,2022-12-01,268084002.4144681,122650327.1035228,51518927.29634815,28562989.53510946,32951126.514487583,23478687.003649287,11074350,157922,5291434,4914507,3101812.0,3285080,1289948,1750750,1630329.0,62244518.01094785
Divi’s Labs,2023-01-01,161318212.8008122,106971600.41688983,22129084.770017624,17303239.808349438,22590643.246913213,8054381.90347619,2589937,149479,2568929,2824112,7396746.0,1178189,137711,777422,3210274.0,29374616.71042857
Divi’s Labs,2023-02-01,290456374.0179226,191944531.117539,42717163.83758473,42782066.10431416,16718235.887885714,13948669.765699716,10795532,896991,554661,1262328,1254149.0,8012733,2472405,409853,2514637.0,33909284.29709915
Divi’s Labs,2023-03-01,256043491.5002184,135312637.95967507,43422278.77772295,26558169.329026904,13277911.935481722,19327143.69070509,4415026,384379,3347424,1322351,11273317.0,4622929,1099157,808917,,63199028.07211527
Divi’s Labs,2023-04-01,357503661.94886214,247248138.03878415,69553581.04346266,31231911.198244773,53013513.451059744,10175485.716653831,6529558,2426796,2552535,5565758,2245430.0,2391633,1280013,1659959,7141717.0,31682348.149961494
Divi’s Labs,2023-05-01,175357194.65942264,113766344.936919,28057229.50403281,19473811.998648573,17743296.16285373,8383405.054617706,8287790,1219532,1795539,2770555,1144684.0,3745059,1575926,1138812,1100790.0,20201657.163853116
Divi’s Labs,2023-06-01,439543725.525805,233393057.4504437,55780342.86325302,52762546.609015584,27537017.026786007,37592581.30302706,13201978,3389271,8020971,2292326,21530590.0,12653072,2739736,1532872,4484982.0,118766981.90908119
Divi’s Labs,2023-07-01,446842979.12443334,200606599.9780391,62493823.0696243,26007433.224302366,45880280.79114717,45935639.01919249,20220907,3971079,7680071,4504443,14411873.0,940118,599881,655460,880623.0,132793334.05757746
Divi’s Labs,2023-08-01,298814151.471759,172025025.19513574,47388404.761835545,29696324.50093935,24234429.711681537,19850180.378696933,8972714,1551010,819901,3116308,1568340.0,8350913,2169524,2056212,3713422.0,55993584.1360908
